buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,3.8918202981106265,0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6924747398747628,1.3862943611198906,2012-11-02 07:17:57+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,0.0,1,0.0,0.0,0.0,2.302585092994046,2.2969203776380884,0.0,2012-11-01 23:20:36-07:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,1.3862943611198906,3.970291913552122,0,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0981533580499896,1.6094379124341005,2012-11-02 07:26:23+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,1.3862943611198906,0.0,1,0.0,0.0,0.0,2.3978952727983707,2.392727664133746,0.0,2012-11-01 23:31:46-07:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553128,1.6094379124341005,2.772588722239781,0,0.6931471805599453,0.0,0.0,1.3862943611198906,1.3853991445346698,1.3862943611198906,2012-11-02 13:52:57+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,1.9459101490553128,1.6094379124341005,0.0,1,0.0,0.0,0.0,2.4849066497880004,2.479499797827605,0.0,2012-11-02 05:58:45-07:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.091042453358316,0.6931471805599453,3.970291913552122,0,1.0986122886681098,0.0,0.0,1.6094379124341005,1.6086991238308623,1.791759469228055,2012-11-02 14:07:52+01:00
buggy,buggy,buggy,clean,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.3845788975883859,1.791759469228055,1.791759469228055,2.602689685444384,1,1.0986122886681098,0.0,0.0,2.5649493574615367,2.559939813407277,1.6094379124341005,2012-11-02 18:28:00+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.302585092994046,0.0,2.833213344056216,0,0.6931471805599453,0.0,0.0,1.791759469228055,1.7911103729217963,0.6931471805599453,2012-11-02 14:29:00+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,3.091042453358316,0.6931471805599453,0.0,1,0.0,0.0,0.0,2.6390573296152584,2.6343727630084044,0.0,2012-11-02 06:29:10-07:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,2.302585092994046,0.0,0.0,1,0.0,0.0,0.0,2.70805020110221,2.7036766495103515,0.0,2012-11-02 06:30:17-07:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.4657359027997265,0.0,0.0,0,0.0,0.0,0.0,2.772588722239781,2.7670048639424647,0.0,2012-11-03 08:44:57+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,3.5263605246161616,4.290459441148391,0,1.0986122886681098,0.0,0.0,2.833213344056216,2.8279574180695577,1.9459101490553128,2012-11-03 08:45:44+05:18
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6514372054716632,1.6094379124341005,1.0986122886681098,3.58351893845611,0,1.0986122886681098,0.0,0.0,2.8903717578961645,2.8854013163443955,2.19722457733622,2012-11-03 08:49:47+05:18
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.4657359027997265,0,0.6931471805599453,0.0,0.0,2.9444389791664403,2.939688829069713,1.0986122886681098,2012-11-03 09:13:10+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.49650756146648,0.6931471805599453,2.4849066497880004,0,0.6931471805599453,0.0,0.0,1.9459101490553128,1.942682446805453,0.6931471805599453,2012-11-03 17:51:13+01:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.6390573296152584,2.3978952727983707,3.4657359027997265,1,0.6931471805599453,0.0,0.0,2.079441541679836,2.0764878109973752,1.3862943611198906,2012-11-03 19:09:38+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.4849066497880004,1.9459101490553128,4.762173934797756,0,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.19722457733622,2.1940140888642428,1.791759469228055,2012-11-04 00:57:02+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,3.49650756146648,0.6931471805599453,0.0,1,0.0,0.0,0.0,2.995732273553991,2.988834918095764,0.0,2012-11-03 19:03:09-07:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,2.6390573296152584,2.3978952727983707,0.0,1,0.0,0.0,0.0,3.044522437723423,3.037902319559794,0.0,2012-11-03 19:32:13-07:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,2.4849066497880004,1.9459101490553128,0.0,1,0.0,0.0,0.0,3.091042453358316,3.0847095930297543,0.0,2012-11-03 19:40:19-07:00
buggy,buggy,buggy,buggy,1.3862943611198906,1.791759469228055,2.833213344056216,1.454928542822146,5.541263545158426,4.158883083359672,5.077801937640096,1,0.6931471805599453,1.62924053973028,1.3862943611198906,3.1354942159291497,3.1292588963662715,2.19722457733622,2012-11-04 09:37:08+05:18
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.4849066497880004,1.791759469228055,5.003946305945459,1,0.6931471805599453,0.0,0.0,2.302585092994046,2.298735524112304,1.0986122886681098,2012-11-04 10:20:20+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.7612001156935615,2.4849066497880004,4.859812404361672,1,0.6931471805599453,1.791759469228055,0.6931471805599453,2.3978952727983707,2.3941334832758767,2.079441541679836,2012-11-04 12:52:56+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,2.4849066497880004,1.791759469228055,0.0,1,0.0,0.0,0.0,3.1780538303479458,3.1711222708827065,0.0,2012-11-04 05:07:35-08:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,3.7612001156935615,2.4849066497880004,0.0,1,0.0,0.0,0.0,3.218875824868201,3.2122210015034223,0.0,2012-11-04 05:08:23-08:00
buggy,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.395725000725409,1.6094379124341005,2.772588722239781,6.565264970035361,0,0.6931471805599453,0.0,0.6931471805599453,3.258096538021482,3.2516619110847325,2.3978952727983707,2012-11-04 18:46:31+05:18
clean,clean,clean,clean,0.0,0.0,1.0986122886681098,0.0,3.9889840465642745,2.833213344056216,0.0,0,0.0,0.0,0.0,3.295836866004329,3.2896378100866523,0.0,2012-11-04 18:48:26+05:18
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.043425116919247,1,1.0986122886681098,0.0,0.0,3.332204510175204,3.326127224580291,1.3862943611198906,2012-11-04 19:43:27+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,5.043425116919247,1,1.0986122886681098,0.0,0.0,3.367295829986474,3.361427231103241,1.6094379124341005,2012-11-04 19:44:16+05:18
buggy,buggy,buggy,buggy,1.3862943611198906,1.791759469228055,1.9459101490553128,0.9830280213651084,2.772588722239781,2.995732273553991,5.653658087473632,1,1.0986122886681098,0.0,1.0986122886681098,3.4011973816621555,3.395364677754076,2.70805020110221,2012-11-04 21:11:57+05:18
buggy,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6514372054716632,1.3862943611198906,1.3862943611198906,4.916324614625014,0,1.0986122886681098,0.0,0.0,3.4339872044851463,3.4283264684288173,2.4849066497880004,2012-11-04 21:21:05+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.19722457733622,0.0,3.555348061489413,0,1.0986122886681098,0.0,0.0,3.4657359027997265,3.4602171542271742,1.6094379124341005,2012-11-04 21:40:24+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,3.7612001156935615,0,1.0986122886681098,0.0,0.0,3.49650756146648,3.4911545085446467,1.791759469228055,2012-11-04 21:41:29+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.784189633918261,0,1.0986122886681098,0.0,0.0,3.5263605246161616,3.5211439592684046,1.9459101490553128,2012-11-04 21:53:07+05:18
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.833213344056216,2.5649493574615367,3.737669618283368,1,1.0986122886681098,0.0,0.0,2.4849066497880004,2.4788644983602297,2.19722457733622,2012-11-05 13:48:52+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,2.833213344056216,2.5649493574615367,0.0,1,0.0,0.0,0.0,3.555348061489413,3.5478015753727443,0.0,2012-11-05 07:05:32-08:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,2.19722457733622,1.025529051779906,6.400257445308821,5.62040086571715,5.717438801103687,1,0.6931471805599453,1.2992829841302609,1.0986122886681098,3.58351893845611,3.567927677125593,2.6390573296152584,2012-11-08 23:40:43+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.0369526024136295,1,1.0986122886681098,0.0,0.0,3.610917912644224,3.595720612170863,2.079441541679836,2012-11-08 23:57:32+05:18
buggy,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,6.464588303689961,1,0.6931471805599453,0.0,0.6931471805599453,3.6375861597263857,3.622769600980829,2.70805020110221,2012-11-09 00:09:41+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.4849066497880004,0.0,3.784189633918261,1,1.0986122886681098,0.0,0.0,3.6635616461296463,3.649117346622351,2.079441541679836,2012-11-09 00:15:23+05:18
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,2.833213344056216,2.5649493574615367,0.0,0,0.0,0.0,0.0,3.688879454113936,3.6747932111339168,0.0,2012-11-09 00:18:27+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,2.833213344056216,3.828641396489095,0,1.0986122886681098,0.0,0.0,3.713572066704308,3.699794528477705,2.302585092994046,2012-11-09 00:38:48+05:18
buggy,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.5676998842597524,2.19722457733622,0.6931471805599453,4.962844630259907,1,1.0986122886681098,0.0,0.0,3.737669618283368,3.723348066195092,2.772588722239781,2012-11-09 08:36:24+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.6094379124341005,4.007333185232471,0,1.0986122886681098,0.0,0.0,3.7612001156935615,3.746733336524743,2.19722457733622,2012-11-09 12:58:54+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.0,3.970291913552122,0,1.0986122886681098,0.0,0.0,3.784189633918261,3.770053644240847,2.302585092994046,2012-11-09 12:59:05+05:18
clean,clean,clean,clean,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.9497110013643236,1.0986122886681098,1.6094379124341005,6.773461691198764,1,0.6931471805599453,0.0,1.0986122886681098,3.80666248977032,3.792284998694848,2.833213344056216,2012-11-09 18:03:22+05:18
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,1.6094379124341005,1.6094379124341005,0.0,0,0.0,0.0,0.0,3.828641396489095,3.814573012219517,0.0,2012-11-09 18:06:27+05:18
buggy,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.689881568937008,5.111987788356544,3.1780538303479458,5.253021091632861,0,0.6931471805599453,0.4054651081081644,1.0986122886681098,3.8501476017100575,3.834495727726056,2.8903717578961645,2012-11-10 11:14:16+05:18
buggy,buggy,buggy,buggy,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.9243055604917904,5.0369526024136295,2.5649493574615367,6.552151190044897,0,0.6931471805599453,0.0,1.3862943611198906,3.871201010907891,3.855465418754716,2.9444389791664403,2012-11-10 14:59:11+05:18
buggy,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.5676998842597524,2.19722457733622,0.6931471805599453,4.584967478670572,0,1.0986122886681098,0.0,0.0,3.8918202981106265,3.8763618316683335,3.258096538021482,2012-11-10 15:24:32+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.70805020110221,0,0.6931471805599453,0.0,0.0,2.5649493574615367,2.532840765979725,0.6931471805599453,2012-11-16 07:13:20+01:00
clean,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.081404364984463,0,1.0986122886681098,0.0,0.0,2.6390573296152584,2.609273755553517,2.302585092994046,2012-11-16 07:15:04+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0.0,0.0,0.0,3.912023005428146,3.873814053633407,0.0,2012-11-18 22:02:59-08:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0.0,0.0,0.0,3.9318256327243257,3.894379184535085,0.0,2012-11-18 22:03:29-08:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.081404364984463,0,1.0986122886681098,0.0,0.0,3.951243718581428,3.9142581014155966,2.3978952727983707,2012-11-19 13:53:18+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,7.23561914106675,1,0.6931471805599453,2.19722457733622,0.6931471805599453,3.970291913552122,3.934013685055021,2.772588722239781,2012-11-19 13:55:07+05:18
buggy,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,7.23561914106675,1,0.6931471805599453,0.0,0.6931471805599453,3.9889840465642745,3.953388448151951,2.833213344056216,2012-11-19 13:55:50+05:18
clean,clean,clean,clean,1.0986122886681098,2.9444389791664403,5.552959584921617,1.939244088498861,11.207798782912072,0.0,0.0,0,1.0986122886681098,0.0,0.0,4.007333185232471,3.971539335923477,0.0,2012-11-19 21:51:36+05:18
clean,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.087596335232384,0.0,0.0,0,0.6931471805599453,0.0,0.0,4.02535169073515,3.990185856059154,2.833213344056216,2012-11-19 22:04:06+05:18
clean,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.4011973816621555,0,0.6931471805599453,0.0,0.0,4.04305126783455,4.006708210219301,2.8903717578961645,2012-11-20 14:45:36+05:18
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.367295829986474,1.0986122886681098,3.4011973816621555,1,1.0986122886681098,0.0,0.0,2.70805020110221,2.6690871439358226,2.3978952727983707,2012-11-20 20:22:51+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.791759469228055,2.079441541679836,4.948759890378168,0,0.6931471805599453,0.0,0.0,2.772588722239781,2.7360156106366085,2.9444389791664403,2012-11-20 21:15:34+01:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,3.367295829986474,1.0986122886681098,0.0,1,0.0,0.0,0.0,4.060443010546419,4.022841658998042,0.0,2012-11-20 19:00:42-08:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,2.079441541679836,0.0,1,0.0,0.0,0.0,4.07753744390572,4.040584455761319,0.0,2012-11-20 19:01:11-08:00
clean,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.02535169073515,1,1.0986122886681098,0.0,0.0,4.0943445622221,4.058006915428184,2.4849066497880004,2012-11-21 08:25:46+05:18
buggy,buggy,buggy,buggy,1.3862943611198906,1.6094379124341005,2.3978952727983707,0.9951006750222304,6.045005314036012,5.953243334287785,5.643088405983945,1,1.0986122886681098,2.6741486494265287,1.6094379124341005,4.110873864173311,4.064353683956087,3.9889840465642745,2012-11-25 12:39:33+05:18
buggy,buggy,buggy,clean,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.8244701931727509,2.9444389791664403,1.9459101490553128,4.798541578968631,0,1.0986122886681098,0.0,0.0,4.127134385045092,4.081359695966279,3.49650756146648,2012-11-25 12:52:01+05:18
buggy,buggy,buggy,buggy,1.3862943611198906,1.6094379124341005,1.791759469228055,0.7909323215367059,4.762173934797756,3.258096538021482,6.359227788032134,1,1.0986122886681098,0.0,1.0986122886681098,4.143134726391533,4.097250184308848,3.5263605246161616,2012-11-25 20:49:20+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553128,0.0,2.079441541679836,0,0.6931471805599453,0.0,0.0,4.158883083359672,4.113729596353958,3.1354942159291497,2012-11-25 20:50:38+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.0,4.30406509320417,0,1.0986122886681098,0.0,0.0,4.174387269895637,4.128150241715606,2.5649493574615367,2012-11-26 13:33:40+05:18
buggy,clean,clean,clean,1.3862943611198906,2.19722457733622,3.044522437723423,1.435129800476882,6.529418838262226,5.720311776607412,4.930193201123472,0,1.0986122886681098,3.083437853973096,1.791759469228055,4.189654742026425,4.118935871726819,4.07753744390572,2012-12-06 11:26:53+05:18
clean,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4.283586561860629,0,1.0986122886681098,0.0,0.0,4.204692619390966,4.13505535626446,3.295836866004329,2012-12-06 11:33:29+05:18
clean,buggy,buggy,buggy,1.3862943611198906,1.6094379124341005,1.791759469228055,0.7912534004381977,4.727387818712341,4.605170185988092,6.384182082393644,1,1.0986122886681098,0.0,1.0986122886681098,4.219507705176107,4.149736108784969,3.610917912644224,2012-12-06 22:57:18+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,3.332204510175204,7.07326971745971,1,0.6931471805599453,0.0,0.6931471805599453,4.23410650459726,4.165362805010093,3.091042453358316,2012-12-06 23:08:05+05:18
clean,clean,clean,clean,1.3862943611198906,1.791759469228055,1.791759469228055,1.1743152395519043,1.791759469228055,2.302585092994046,6.081305251107771,0,1.0986122886681098,0.6931471805599453,0.6931471805599453,4.248495242049359,4.177134120823769,3.6635616461296463,2012-12-08 09:47:56+05:18
buggy,buggy,buggy,buggy,1.3862943611198906,2.079441541679836,2.9444389791664403,1.227093634058056,6.561030665896573,5.971261839790462,5.375278407684165,0,1.0986122886681098,2.224623551524334,1.6094379124341005,4.262679877041316,4.1808196282278445,4.158883083359672,2012-12-13 00:36:36+05:18
buggy,buggy,buggy,clean,1.3862943611198906,1.9459101490553128,1.9459101490553128,0.7757653051668595,3.5263605246161616,3.332204510175204,5.997695096858618,1,1.0986122886681098,0.0,0.6931471805599453,4.276666119016055,4.195113672941687,3.713572066704308,2012-12-13 09:03:54+05:18
buggy,buggy,buggy,clean,1.3862943611198906,1.9459101490553128,2.079441541679836,1.0424375291939485,2.995732273553991,3.49650756146648,4.946731492116776,1,1.0986122886681098,3.713572066704308,0.6931471805599453,4.290459441148391,4.207521315503815,3.9889840465642745,2012-12-14 09:39:57+05:18
buggy,clean,clean,clean,1.3862943611198906,2.4849066497880004,3.951243718581428,1.6861607182905376,9.216620609933331,5.652489180268651,4.330733340286331,0,1.0986122886681098,0.6931471805599453,1.6094379124341005,4.30406509320417,4.202370314976955,4.204692619390966,2012-12-22 11:54:55+05:18
buggy,buggy,buggy,buggy,1.3862943611198906,1.9459101490553128,2.5649493574615367,1.373351733772069,4.158883083359672,3.6375861597263857,6.058044252840912,1,1.0986122886681098,2.8213788864092133,1.791759469228055,4.31748811353631,4.212481092400292,4.04305126783455,2012-12-24 10:37:03+05:18
buggy,clean,clean,clean,1.3862943611198906,1.6094379124341005,3.951243718581428,1.6782748728926613,5.313205979041787,9.202610573914242,5.548552152395678,1,1.0986122886681098,2.345551128877489,2.19722457733622,4.330733340286331,4.214808951176939,3.828641396489095,2012-12-29 13:25:10+05:18
buggy,buggy,buggy,buggy,1.3862943611198906,2.079441541679836,2.3978952727983707,1.0918338796945517,4.3694478524670215,3.784189633918261,5.943586466863518,1,1.0986122886681098,0.0,1.0986122886681098,4.343805421853684,4.227227124356507,4.23410650459726,2012-12-30 11:51:45+05:18
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,6.912742820493176,0.0,0.0,0,0.0,0.0,0.0,4.356708826689592,4.239532504962822,0.6931471805599453,2012-12-30 20:20:37-08:00
buggy,buggy,buggy,buggy,1.3862943611198906,2.4849066497880004,2.772588722239781,1.4365120282209898,7.1846291527173145,6.434546518787453,5.570885801189769,0,1.0986122886681098,3.1918471524802814,1.3862943611198906,4.3694478524670215,4.200377479379305,4.0943445622221,2013-01-23 05:53:52+05:18
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,6.912742820493176,0.0,0.0,0,0.0,0.0,0.0,4.382026634673881,4.2152542549785466,0.0,2013-01-23 05:55:04+05:18
buggy,buggy,buggy,buggy,1.3862943611198906,2.4849066497880004,2.772588722239781,1.1790515417831424,4.875197323201151,4.564348191467836,5.440033919166517,1,1.0986122886681098,2.995732273553991,1.3862943611198906,4.394449154672439,4.221749061025301,4.110873864173311,2013-01-26 19:50:31+05:18
buggy,clean,clean,clean,1.3862943611198906,3.4011973816621555,4.820281565605037,1.9090105812545048,9.679280936368654,7.192182058713246,3.66111665713658,0,1.0986122886681098,3.699536748587924,2.5649493574615367,4.406719247264253,4.163730026833753,4.290459441148391,2013-02-28 22:03:06+05:18
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.5263605246161616,3.332204510175204,5.2832037287379885,0,1.0986122886681098,0.0,0.0,4.418840607796598,4.179141864464971,3.1780538303479458,2013-02-28 22:15:17+05:18
buggy,buggy,buggy,buggy,1.3862943611198906,2.4849066497880004,2.6390573296152584,1.3749585476958903,6.016157159698354,5.288267030694535,5.685670724713155,1,1.0986122886681098,2.079441541679836,0.6931471805599453,4.430816798843313,4.179484181195265,4.143134726391533,2013-03-07 22:46:09+05:18
clean,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.1780538303479458,3.1780538303479458,5.288267030694535,1,1.0986122886681098,0.0,0.0,0.0,0.0,3.6375861597263857,2013-03-09 17:38:53+02:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.3978952727983707,2.833213344056216,3.044522437723423,1,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931451511394362,3.6635616461296463,2013-03-09 17:41:01+02:00
clean,clean,clean,clean,0.0,0.0,1.0986122886681098,0.0,3.5263605246161616,3.688879454113936,0.0,1,0.0,0.0,0.0,4.442651256490317,4.190576114209446,0.0,2013-03-09 08:12:47-08:00
clean,clean,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.288267030694535,0,1.3862943611198906,0.0,0.0,4.454347296253507,4.201391992174001,3.688879454113936,2013-03-11 21:29:56+05:18
buggy,clean,clean,clean,1.3862943611198906,3.332204510175204,3.58351893845611,1.6957731557364193,7.872073979866873,6.580639137284949,5.386720631554812,0,1.3862943611198906,3.95337819111006,1.791759469228055,4.465908118654584,4.133380075180992,4.219507705176107,2013-04-21 22:23:19+05:18
clean,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.6094379124341005,1.0426032145931492,2.19722457733622,2.3978952727983707,6.912991545777383,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,4.477336814478207,4.144703008190033,4.060443010546419,2013-04-24 06:57:20+05:18
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,4.158883083359672,4.158883083359672,5.308267697401205,0,1.3862943611198906,0.0,0.0,0.0,0.0,3.737669618283368,2013-04-30 21:28:02+02:00
clean,clean,clean,clean,0.0,0.0,0.6931471805599453,0.0,4.158883083359672,4.158883083359672,0.0,0,0.0,0.0,0.0,4.48863636973214,4.146881750244346,0.0,2013-04-30 18:31:19-07:00
